TIC,TOI,GAIA,Teff
287563610,840,6086538450276352512,5554.0
238932509,841,5500698107867793536,5045.0
141768070,842,5265850052042601600,5242.0
437333618,843,6287125101007614080,5771.0
380886535,844,2534988933319166976,5829.55
32283946,845,5015861995967592064,5862.0
229141709,846,4916461712411594112,6270.0
231289421,847,4741068682700581376,nan
42015200,848,5008635421436253824,4513.0
33595516,849,5023809953208388352,5311.0
423670610,850,2370146709813594624,5993.0
40083958,851,2426349694072115968,5485.0
29918916,852,2477737362860954752,5574.0
138727432,853,4964562700427198720,5937.0
160222069,854,4955894391271948160,5928.0
269558487,855,2532584370108897920,6671.0
306338882,856,2371687576576804352,5272.0
404467699,857,2453181351202799232,6143.0
198008005,858,4683737294569921664,5857.0
150430484,859,5478582359188350080,4971.0
321011127,860,4948197358904032384,5906.0
372913430,861,5290721997195236480,10341.0
309254930,862,5276025997794611968,nan
238898571,863,5550483856934123264,5655.0
231728511,864,4772266186971169792,3474.0
44797824,865,4890566907908040192,5446.0
381976956,866,4763861524384698496,5091.0
358460246,867,5275732531268800896,5777.36
271596418,868,5262476716003292416,5670.45
200807066,869,4736201110364488832,5910.0
219229644,870,4782093729275660160,3782.0
219344917,871,4783664690873269888,4917.0
220459826,872,4764605855100710912,4872.54
237920046,873,4673392195823039744,3694.0
232025086,874,5554044522261661440,6352.0
14165625,875,4820828591913853696,4317.0
32497972,876,2963392606627366912,3882.0
255704097,877,5502795220139426432,7686.0
219380235,878,4771537902252716416,5518.3
37084932,879,3105012216847023360,9839.0
34077285,880,2993658970584498048,4935.0
237808867,881,3129650584499889536,5274.0
92013169,882,3347004761789549440,7069.0
123846039,883,3101010711776425088,5651.0
167031605,884,3331857030617147264,11246.0
25334160,885,3001976260650602880,4692.0
120269103,886,3100379149723096704,8844.0
437984134,887,3369078694671120000,7340.0
438295981,888,3332303565476622464,6822.0
284288080,889,5491530135100195200,6466.0
333607525,890,2953400695928635648,6935.0
33690636,891,2944611852811178880,4462.0
66561343,892,3010759262610139776,7723.0
123958679,893,3099242937596214272,9856.0
42755801,894,3104436759947490048,9900.0
250484865,895,3117722876202580608,5998.0
102283403,896,3341977210515243648,6627.0
229384040,897,3326143895183075584,6128.0
124543547,898,3049803745151137536,5895.0
177162886,899,5267242854094212224,5591.0
210873792,900,6037266684232926208,4258.0
214361331,901,5925532800797072128,6316.0
216935214,902,5952722215883846528,6367.0
238197638,903,4641592601560176512,6146.6
261257684,904,4620844400530949376,3751.0
261867566,905,5795534040654879744,5377.0
298372701,906,5984166216846046208,5954.53
305424003,907,5910312231273215872,6224.0
350153977,908,4619238087059206784,5500.0
364107753,909,5806162435437141888,6059.06
369327947,910,6347643496607835520,3312.0
389070884,911,5961980584801587584,5963.0
406941612,912,5772442647192375808,3482.0
407126408,913,5772195974332632192,4969.0
153027658,914,4847386401928644224,5321.1
259389219,915,4781316164099781760,5753.0
348844154,916,5479615174267516544,5837.0
207237016,917,4723782641924962688,6070.0
294869729,918,4655447027900441984,5614.0
150167117,919,5481038221488034560,5811.09
271722899,920,5262902123923795072,4366.0
278775625,921,5496764398860822912,6055.47
278199349,922,5208281616071318400,4729.0
301051430,923,4847220551767683712,6049.0
382068562,924,4769649280577737728,5682.0
300599466,925,5268832610469785856,5027.7
176796997,926,5057593822360695936,5621.5
261258875,927,4623132900842038144,6639.0
300557619,928,5264241977624370432,5980.64
175532955,929,5044287532642519680,4451.0
100921768,930,4848161214028594560,6504.0
206474443,931,4833133093396855808,nan
260417932,932,5499671713762981248,4444.0
260130483,933,5499342375670742784,5546.9
220475245,934,4764552155126091264,4849.0
260476837,935,5481863538106987520,4814.0
278198753,936,5211407768147151488,nan
425163745,937,3250095005213562752,5767.2
332660150,938,3189432444744896512,5981.0
67772767,939,3196080985399836672,6159.5
248434716,940,3211644018438077568,nan
408137826,941,3240852613549269760,5920.0
146520535,942,2974906868489280768,4945.0
399871011,943,3291063980992838272,6794.0
434234955,944,3311737823250737152,7011.02
167714792,945,4822266070224186624,7019.0
219205407,946,5549740136101187840,5004.0
262330063,947,3238848551746186624,6299.0
146438872,948,2961066353557939456,5829.35
189013222,949,2983316311375257472,5251.0
245947683,950,3309597898746087296,6706.0
449050247,951,3285409669430237824,6288.0
319312479,952,3188658560355725696,7110.0
449050248,953,3285409673726608768,6200.0
44792534,954,4890874702443960832,5756.0
146467675,955,2974861444915227136,5888.82
146434840,956,2973092811742625920,6134.0
249067445,957,3221489049850236672,8897.0
92880568,958,2968652640192288256,5745.1
279999655,959,3138113216257728128,7491.19
5109298,960,3053158664358619264,9385.0
265077027,961,3091999874683236480,5924.0
141776043,962,5712547537247777920,6151.0
25799609,963,3083912245109629824,5814.9
179155220,964,3048716018914294912,5242.0
179159972,965,3047966255065678336,6110.0
178367144,966,3070964117005132416,6316.0
445586472,967,5295349601116616064,7051.0
453209605,968,3151624328675371264,nan
280437559,969,3087206553745290624,4249.11
174599051,970,5585180526900065920,5189.0
177722855,971,3046173707514634240,5743.0
125894957,972,5613875821891826944,4770.0
409459226,973,3034682878989275904,3435.0
333821572,974,5718766752973510912,8192.0
133654092,975,5533619680731768192,3877.0
347098457,976,5719304555896143872,4240.0
268371979,977,3108947914418475136,6307.0
73038411,978,3081299079629656576,6368.0
5772442,979,3054813871743992832,5806.0
93594834,980,3054217528423392640,5322.0
127476180,981,5601388187294617856,6711.0
177126182,982,3045756958247989632,8502.0
148659924,983,5591964341849948928,nan
33091633,984,3101630187797866112,7773.0
425220920,985,3142559538202114944,6002.6
320536216,986,3147740269490723072,8031.0
52548453,987,5584423341345392896,6296.0
113553629,988,5593167070135870080,6368.0
207277638,989,3155850885732610688,7875.0
88684250,990,3067160154668609408,8388.0
7561203,991,3040233316763614336,9855.0
108835813,992,5613309916998205696,10835.0
259353953,993,3029803834805190016,8035.0
93963408,994,3041693296407134976,10393.0
317951248,995,3140094987187158016,4920.17
142918609,996,5714269239318650880,8007.0
341729521,997,5291265022797336448,5786.0
54390047,998,3035436735949581440,8322.0
341186896,999,5294452025969062400,6635.0
50365310,1000,3033676761434888320,10249.0
88863718,1001,3067555424799970560,7070.0
124709665,1002,3049191145375930624,8924.0
106997505,1003,5616646762986692608,6955.0
238597883,1004,5514577414951631488,9219.0
169904935,1005,3037806419724826880,nan
156115721,1006,5693477371363975936,6616.0
65212867,1007,3060208664203492992,6596.02
440801822,1008,3166376991580374400,6699.0
107782586,1009,5616803683912480768,nan
139853601,1010,5619947252068985216,12225.0
114018671,1011,5592015297342611968,5413.68
427508467,1012,3144707232307362688,8928.0
97700520,1013,5604231696156773760,nan
96246348,1014,5579734916388215808,nan
155044736,1015,5693723176622854528,4897.0
175310067,1016,5587573167284647296,7601.0
182943944,1017,5540514065315160576,7174.0
291555748,1018,5505717481529404416,5889.0
341420329,1019,5296160254722839296,7645.0
140706664,1020,5523403843318058624,nan
143994283,1021,5533812202648246784,6544.0
47384844,1022,3764886353633629824,6203.0
238374636,1023,5513717974811809792,5935.0
141482386,1024,4650760329521595520,4709.0
297967252,1025,5312912791851427840,12942.0
388624270,1026,5322417520110230400,5690.0
20318757,1027,5452615261794584960,4272.0
447283466,1028,5357886734438478848,4634.0
374908020,1029,,nan
464296022,1030,5351759946414801280,nan
304021498,1031,5247224664362873728,6415.37
146589986,1032,5392041345156957696,10395.0
149601557,1033,4758940969330786432,6113.07
400595342,1034,5325454783543157760,9810.0
361413119,1035,5251077357420917376,5964.0
146172354,1036,5368266433430785280,5771.0
363260203,1037,5249932525297323008,9158.0
90544017,1038,5322826499774774400,8429.0
461867584,1039,5257582824137241344,nan
310483807,1040,5301898674629223424,10037.0
385624852,1041,5310244002267126400,9081.0
360286627,1042,5299081107374317184,9917.0
90448944,1043,5321241283189288704,6902.0
463402815,1044,5258157314647941888,nan
54044474,1045,5447924023636569344,7110.0
309787037,1046,5278147471121748224,6762.0
370745311,1047,5247292116826741504,5622.0
384549882,1048,5310970160975211008,11892.0
16288184,1049,6032746832450438400,6218.0
66818296,1050,6042793005779654656,6548.0
259863352,1051,4644298430956871040,5625.0
317060587,1052,6357524189130820992,5958.2
112395568,1053,6745377431229335168,5577.0
366989877,1054,6473033932942902528,6096.0
320004517,1055,6641996571978861440,5783.54
421894914,1056,6357011163877476096,6124.3
323132914,1057,5209299420242141952,5667.0
31553893,1058,6757952644494426624,5846.0
380783252,1059,5911682531996474624,5188.0
101230735,1060,6670300646977106560,5687.9
253990973,1061,6715848255460271232,5801.0
299799658,1062,4632865331094140928,5232.0
406976746,1063,5771517717394679424,5249.0
79748331,1064,6683371847364921088,4656.0
7088246,1065,6657994706683397504,5759.0
201604954,1066,6638230431120193280,5600.0
201642601,1067,6638412919991750912,4435.0
6663331,1068,6661242835829891584,5500.0
31858843,1069,6756148659453907200,5737.0
31858844,1070,6756148659453907072,nan
120247528,1071,6636468291937180544,5550.0
140830390,1072,4649937757389347456,5815.0
158297421,1073,6658373007402886400,4434.0
327301957,1074,6373601591748152960,5065.0
351601843,1075,6426188308031756288,3921.0
360742636,1076,6640975950310072960,5693.0
369960846,1077,5188725633541065600,4979.0
370133522,1078,6468968316900356736,3536.0
379240073,1079,6638157661492231424,6509.0
161032923,1080,6653968157663516672,3227.0
253728991,1081,6728579638038990976,6027.0
261108236,1082,4621526273835900288,4095.0
322270620,1083,6342406969401289088,3551.0
380589029,1084,5911182735242698496,6185.0
381979901,1085,4761400267606300928,6102.0
468148930,1086,6341398511080515712,5787.0
426077080,1087,5780064805397000832,6907.02
343648136,1088,6414269022169181568,6093.0
129319156,1089,5888123914871847424,11600.0
361034196,1090,5821184891017044608,7200.0
193413306,1091,5893134011402355968,7348.0
387079085,1092,5853010598735017600,6534.0
382331352,1093,5854151887441431168,nan
136274063,1094,5887218260898788224,7710.0
375223080,1095,5215690640816366080,7066.0
375225453,1096,5217369801231356032,6553.0
360630575,1097,5838450865699668736,5876.0
383390264,1098,5765748511163751936,6413.0
290348383,1099,6356417496318028800,4815.0
318608749,1100,4617735638779366016,6033.0
271581073,1101,6356211544046121728,5803.5
311890977,1102,5800975180092164224,4006.0
351603103,1103,6426616434669377792,4437.0
451599528,1104,6345896578790183936,6058.59
274151135,1105,5188175980806170624,4664.0
384513078,1106,5777080833915054976,5042.0
394561119,1107,5192364501633274880,6501.0
295599256,1108,6435813230961681152,8152.0
50309953,1109,4633543729768502912,5411.0
446549905,1110,6633448315749609472,6610.0
412014494,1111,6445176465824182272,7262.0
369864738,1112,5188925744656638080,6819.0
290348382,1113,6356417496318028928,3469.0
409934330,1114,6422184406377527936,nan
379286801,1115,6650192366014887424,6829.0
304100538,1116,4636943797678881408,5501.0
295541511,1117,6436995652638923392,5731.0
90919952,1118,6709589289823952256,nan
261369656,1119,6660655834058823680,6456.0
143257766,1120,6660763551837921792,7301.0
24094603,1121,5954338566649024256,5966.0
304774444,1122,6654660295934674176,6317.0
469782185,1123,6739212263369287552,5471.0
128790976,1124,6685705320278556544,6690.0
80166433,1125,6671903803650271232,8271.0
405862830,1126,6710155125991377024,5107.77
269450900,1127,6742628068041470208,8688.0
425721385,1128,6712869888915011712,6209.0
91576611,1129,6761646114530371200,7101.94
254113311,1130,6715688452614516736,4236.0
198213332,1131,1625373404725030528,5579.0
267489265,1132,2137788944741363200,7880.0
69997672,1133,2033322626998836480,6244.0
122220263,1134,2050895124913289856,6277.0
154872375,1135,1726858366624544640,6121.0
142276270,1136,1677343097418015488,5767.0
89389197,1137,2030576463592202240,5075.0
110428269,1138,2023144005524070528,9994.0
202563254,1139,2054104156982151936,7947.0
320525204,1140,1421127098253596288,6040.0
159510109,1141,1710280239538684928,5920.0
284450803,1142,2141967986575112576,7518.0
160268701,1143,1693285981661342592,6379.0
28230919,1144,2086512227851023872,4777.56
350995812,1145,2051485704404029952,12433.0
21755546,1146,2044653820202400256,11787.0
288391628,1147,1711283750057562880,6259.0
349827430,1148,1076970406751899008,6321.17
117789567,1149,1835201042675810688,13079.0
16740101,1150,2064327278651198336,9550.0
69679391,1151,2033123654092592384,9032.0
237184773,1152,2094001134684220800,nan
154840461,1153,1726947014749701504,7401.0
459970307,1154,1632298575633331584,5704.0
161450762,1155,1862787725004563840,nan
117256577,1156,2027338947283771136,nan
147576037,1157,1070759780962956544,6017.0
379931600,1158,2032540672367775616,nan
48188920,1159,2119702463797826048,6592.19
89510024,1160,2030610033058197760,nan
158324245,1161,2130632159134827392,7986.07
13419950,1162,2068399423045976320,8422.0
375542276,1163,1825514757550000768,8430.0
16102323,1164,2057841942457588992,nan
458478250,1165,1644692064543192704,5898.0
138361973,1166,2051973780179978240,6084.0
232967666,1167,1687817423140740864,5807.0
41330864,1168,2061833070913337472,6220.0
302518439,1169,1122163457093871744,nan
294176967,1170,2089189573023214464,7734.0
101929303,1171,2059715166675445760,7550.0
1717732429,1172,2147058691053548672,nan
232967440,1173,1686171213716517504,5322.0
154089169,1174,1674293361400214272,5077.0
30329585,1175,2039904204830244096,6229.0
230088370,1176,1653285267606752128,6612.0
169177766,1177,2076881704282391552,10038.0
359496368,1178,2147954002755393024,3897.0
148914726,1179,1680911012650126848,4944.0
158002130,1180,1722026764638625280,4700.0
229510866,1181,2241587416546520320,6122.0
341544930,1182,1666179068666885248,nan
258777137,1183,2262975185447171584,5599.0
233087860,1184,2158781336134901760,4534.0
83210867,1185,2035484649155182080,5997.0
289539327,1186,1635325672880221568,6091.0
372757221,1187,1133982107580905984,6389.0
15247229,1188,2067161441672227968,8263.0
112026224,1189,2019824786095520128,nan
287196418,1190,2238782528023283328,6982.0
237185205,1191,2094015466995434624,6800.0
158276040,1192,2106084325094924800,6479.33
89643259,1193,2055173122824760832,7505.0
147950620,1194,1074139748425931008,5323.0
24364065,1195,2046210522490114816,5246.0
69068526,1196,4323180734323270784,6689.0
92677094,1197,4321403683010093184,7649.0
203189770,1198,2054523105274216704,8324.0
99869022,1199,861975270310252416,5618.0
288185138,1200,1722414381142468224,6105.0
29960110,1201,5157183324996790272,3506.0
327017634,1202,5852357243948782976,4827.0
23434737,1203,5402390257832925952,5742.22
467666275,1204,5337558310677264768,5985.0
